Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
1,2012-07-13,0,1,16566.18,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,3,151315
1,2012-07-20,0,2,45108.22,80.42,3.311,3213,313.72,9.53,2262.02,3228.19,221.9327267,6.908,3,151315
1,2012-07-20,0,1,16348.06,80.42,3.311,3213,313.72,9.53,2262.02,3228.19,221.9327267,6.908,3,151315
1,2012-07-27,0,1,15731.18,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,3,151315
1,2012-07-27,0,2,45008.22,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,3,151315
1,2012-08-03,0,1,16628.31,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,3,151315
1,2012-08-03,0,2,49424.06,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,3,151315
1,2012-08-10,0,1,16119.92,85.05,3.494,11436.22,245,6.85,6964.26,4836.22,221.9584329,6.908,3,151315
1,2012-08-10,0,2,46729.91,85.05,3.494,11436.22,245,6.85,6964.26,4836.22,221.9584329,6.908,3,151315
1,2012-08-17,0,1,17330.7,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,3,151315
1,2012-08-17,0,2,46350.97,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,3,151315
1,2012-08-24,0,1,16286.4,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,3,151315
1,2012-08-24,0,2,44972.52,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,3,151315
1,2012-08-31,0,2,50995.5,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,3,151315
1,2012-08-31,0,1,16680.24,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,3,151315
1,2012-09-07,1,1,18322.37,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,3,151315
1,2012-09-07,1,2,47344.5,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,3,151315
1,2012-09-14,0,1,19616.22,74.97,3.717,17212.52,7,18.79,1523.11,7992.72,222.5820193,6.908,3,151315
1,2012-09-14,0,2,44493.61,74.97,3.717,17212.52,7,18.79,1523.11,7992.72,222.5820193,6.908,3,151315
1,2012-09-21,0,1,19251.5,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,3,151315
1,2012-09-21,0,2,43541.07,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,3,151315
1,2012-09-28,0,2,45784.76,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,3,151315
1,2012-09-28,0,1,18947.81,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,3,151315
1,2012-10-05,0,2,48577.08,68.55,3.617,8077.89,0,18.22,3617.43,3626.14,223.1814772,6.573,3,151315
1,2012-10-05,0,1,21904.47,68.55,3.617,8077.89,0,18.22,3617.43,3626.14,223.1814772,6.573,3,151315
1,2012-10-12,0,2,42112.67,62.99,3.601,2086.18,0,8.11,602.36,5926.45,223.3812965,6.573,3,151315
1,2012-10-12,0,1,22764.01,62.99,3.601,2086.18,0,8.11,602.36,5926.45,223.3812965,6.573,3,151315
1,2012-10-19,0,2,42354.72,67.97,3.594,950.33,0,4.93,80.25,2312.85,223.4257233,6.573,3,151315
1,2012-10-19,0,1,24185.27,67.97,3.594,950.33,0,4.93,80.25,2312.85,223.4257233,6.573,3,151315
1,2012-10-26,0,1,27390.81,69.16,3.506,2585.85,31.75,6,1057.16,1305.01,223.4442513,6.573,3,151315
1,2012-10-26,0,2,43134.88,69.16,3.506,2585.85,31.75,6,1057.16,1305.01,223.4442513,6.573,3,151315
2,2010-02-05,0,1,35034.06,40.19,2.572,0,0,0,0,0,210.7526053,8.324,3,202307
2,2010-02-05,0,2,74661.16,40.19,2.572,0,0,0,0,0,210.7526053,8.324,3,202307
2,2010-02-12,1,2,65487.46,38.49,2.548,0,0,0,0,0,210.8979935,8.324,3,202307
2,2010-02-12,1,1,60483.7,38.49,2.548,0,0,0,0,0,210.8979935,8.324,3,202307
2,2010-02-19,0,2,70853.58,39.69,2.514,0,0,0,0,0,210.9451605,8.324,3,202307
2,2010-02-19,0,1,58221.52,39.69,2.514,0,0,0,0,0,210.9451605,8.324,3,202307
2,2010-02-26,0,2,64963.9,46.1,2.561,0,0,0,0,0,210.9759573,8.324,3,202307
2,2010-02-26,0,1,25962.32,46.1,2.561,0,0,0,0,0,210.9759573,8.324,3,202307
2,2010-03-05,0,2,68428.64,47.17,2.625,0,0,0,0,0,211.0067542,8.324,3,202307
2,2010-03-05,0,1,27372.05,47.17,2.625,0,0,0,0,0,211.0067542,8.324,3,202307
2,2010-03-12,0,2,66622.03,57.56,2.667,0,0,0,0,0,211.037551,8.324,3,202307
2,2010-03-12,0,1,28660.87,57.56,2.667,0,0,0,0,0,211.037551,8.324,3,202307
2,2010-03-19,0,2,64307.01,54.52,2.72,0,0,0,0,0,210.8733316,8.324,3,202307
2,2010-03-19,0,1,28446.92,54.52,2.72,0,0,0,0,0,210.8733316,8.324,3,202307
2,2010-03-26,0,1,32213.99,51.26,2.732,0,0,0,0,0,210.6766095,8.324,3,202307
2,2010-03-26,0,2,59770.18,51.26,2.732,0,0,0,0,0,210.6766095,8.324,3,202307
2,2010-04-02,0,1,82766.07,63.27,2.719,0,0,0,0,0,210.4798874,8.2,3,202307
2,2010-04-02,0,2,68286.2,63.27,2.719,0,0,0,0,0,210.4798874,8.2,3,202307
2,2010-04-09,0,2,64295.22,65.41,2.77,0,0,0,0,0,210.2831653,8.2,3,202307
2,2010-04-09,0,1,66560,65.41,2.77,0,0,0,0,0,210.2831653,8.2,3,202307
2,2010-04-16,0,2,65172.2,68.07,2.808,0,0,0,0,0,210.1495463,8.2,3,202307
2,2010-04-16,0,1,21308.59,68.07,2.808,0,0,0,0,0,210.1495463,8.2,3,202307
2,2010-04-23,0,2,66471.86,65.11,2.795,0,0,0,0,0,210.1000648,8.2,3,202307
2,2010-04-23,0,1,22163.12,65.11,2.795,0,0,0,0,0,210.1000648,8.2,3,202307
2,2010-04-30,0,2,65054.02,66.98,2.78,0,0,0,0,0,210.0505833,8.2,3,202307
2,2010-04-30,0,1,24066.2,66.98,2.78,0,0,0,0,0,210.0505833,8.2,3,202307
2,2010-05-07,0,2,68976.37,71.28,2.835,0,0,0,0,0,210.0011018,8.2,3,202307
2,2010-05-07,0,1,26191.58,71.28,2.835,0,0,0,0,0,210.0011018,8.2,3,202307
2,2010-05-14,0,2,62666.91,73.31,2.854,0,0,0,0,0,209.9984585,8.2,3,202307
2,2010-05-14,0,1,25876.55,73.31,2.854,0,0,0,0,0,209.9984585,8.2,3,202307
2,2010-05-21,0,2,69699.5,74.83,2.826,0,0,0,0,0,210.2768443,8.2,3,202307
2,2010-05-21,0,1,22689.01,74.83,2.826,0,0,0,0,0,210.2768443,8.2,3,202307
2,2010-05-28,0,2,68750.86,81.13,2.759,0,0,0,0,0,210.5552301,8.2,3,202307
2,2010-05-28,0,1,22899.73,81.13,2.759,0,0,0,0,0,210.5552301,8.2,3,202307
2,2010-06-04,0,2,68994.35,81.81,2.705,0,0,0,0,0,210.833616,8.2,3,202307
2,2010-06-04,0,1,23869.17,81.81,2.705,0,0,0,0,0,210.833616,8.2,3,202307
2,2010-06-11,0,2,72603.29,83.4,2.668,0,0,0,0,0,211.1120018,8.2,3,202307
2,2010-06-11,0,1,24549.01,83.4,2.668,0,0,0,0,0,211.1120018,8.2,3,202307
2,2010-06-18,0,1,23918.56,85.81,2.637,0,0,0,0,0,211.1096543,8.2,3,202307
2,2010-06-18,0,2,69633.65,85.81,2.637,0,0,0,0,0,211.1096543,8.2,3,202307
2,2010-06-25,0,1,23757.36,86.26,2.653,0,0,0,0,0,210.9950134,8.2,3,202307
2,2010-06-25,0,2,68587.69,86.26,2.653,0,0,0,0,0,210.9950134,8.2,3,202307
2,2010-07-02,0,1,23803.34,82.74,2.669,0,0,0,0,0,210.8803726,8.099,3,202307
2,2010-07-02,0,2,72107.47,82.74,2.669,0,0,0,0,0,210.8803726,8.099,3,202307
2,2010-07-09,0,2,66045.13,82.59,2.642,0,0,0,0,0,210.7657317,8.099,3,202307
2,2010-07-09,0,1,23707.54,82.59,2.642,0,0,0,0,0,210.7657317,8.099,3,202307
2,2010-07-16,0,1,23727.77,85.32,2.623,0,0,0,0,0,210.7577954,8.099,3,202307
2,2010-07-16,0,2,69430.49,85.32,2.623,0,0,0,0,0,210.7577954,8.099,3,202307
2,2010-07-23,0,2,66465.49,87.66,2.608,0,0,0,0,0,210.8921319,8.099,3,202307
2,2010-07-23,0,1,21139.52,87.66,2.608,0,0,0,0,0,210.8921319,8.099,3,202307
2,2010-07-30,0,2,67829.52,83.49,2.64,0,0,0,0,0,211.0264684,8.099,3,202307
2,2010-07-30,0,1,22749.21,83.49,2.64,0,0,0,0,0,211.0264684,8.099,3,202307
2,2010-08-06,0,2,69920.91,89.53,2.627,0,0,0,0,0,211.1608049,8.099,3,202307
2,2010-08-06,0,1,22795.72,89.53,2.627,0,0,0,0,0,211.1608049,8.099,3,202307
2,2010-08-13,0,1,21933.3,89.05,2.692,0,0,0,0,0,211.2951413,8.099,3,202307
2,2010-08-13,0,2,69947,89.05,2.692,0,0,0,0,0,211.2951413,8.099,3,202307
2,2010-08-20,0,2,69472.79,88.7,2.664,0,0,0,0,0,211.2596586,8.099,3,202307
2,2010-08-20,0,1,22126.52,88.7,2.664,0,0,0,0,0,211.2596586,8.099,3,202307
2,2010-08-27,0,1,21264.66,87.12,2.619,0,0,0,0,0,211.2241759,8.099,3,202307
2,2010-08-27,0,2,69300.7,87.12,2.619,0,0,0,0,0,211.2241759,8.099,3,202307
2,2010-09-03,0,1,23901.32,81.83,2.577,0,0,0,0,0,211.1886931,8.099,3,202307
2,2010-09-03,0,2,70081.13,81.83,2.577,0,0,0,0,0,211.1886931,8.099,3,202307
2,2010-09-10,1,2,65663.65,79.09,2.565,0,0,0,0,0,211.1532104,8.099,3,202307
2,2010-09-10,1,1,25710.17,79.09,2.565,0,0,0,0,0,211.1532104,8.099,3,202307
2,2010-09-17,0,2,64649.52,82.05,2.582,0,0,0,0,0,211.1806415,8.099,3,202307
2,2010-09-17,0,1,26266.39,82.05,2.582,0,0,0,0,0,211.1806415,8.099,3,202307
2,2010-09-24,0,2,65789.27,81.79,2.624,0,0,0,0,0,211.2552578,8.099,3,202307
2,2010-09-24,0,1,26127.76,81.79,2.624,0,0,0,0,0,211.2552578,8.099,3,202307
2,2010-10-01,0,2,66423.44,69.24,2.603,0,0,0,0,0,211.3298742,8.163,3,202307
2,2010-10-01,0,1,27023.35,69.24,2.603,0,0,0,0,0,211.3298742,8.163,3,202307
2,2010-10-08,0,2,64252.04,63.19,2.633,0,0,0,0,0,211.4044906,8.163,3,202307
2,2010-10-08,0,1,31524.86,63.19,2.633,0,0,0,0,0,211.4044906,8.163,3,202307
2,2010-10-15,0,2,63597.23,65.8,2.72,0,0,0,0,0,211.4713286,8.163,3,202307
2,2010-10-15,0,1,34924.59,65.8,2.72,0,0,0,0,0,211.4713286,8.163,3,202307
2,2010-10-22,0,2,62810.47,68.5,2.725,0,0,0,0,0,211.5187208,8.163,3,202307
2,2010-10-22,0,1,40755.17,68.5,2.725,0,0,0,0,0,211.5187208,8.163,3,202307
2,2010-10-29,0,2,63125.76,66.24,2.716,0,0,0,0,0,211.5661131,8.163,3,202307
2,2010-10-29,0,1,56903.47,66.24,2.716,0,0,0,0,0,211.5661131,8.163,3,202307
2,2010-11-05,0,1,46198.84,57.85,2.689,0,0,0,0,0,211.6135053,8.163,3,202307
2,2010-11-05,0,2,64267.74,57.85,2.689,0,0,0,0,0,211.6135053,8.163,3,202307
2,2010-11-12,0,1,22794.09,59.69,2.728,0,0,0,0,0,211.6608975,8.163,3,202307
2,2010-11-12,0,2,62367.28,59.69,2.728,0,0,0,0,0,211.6608975,8.163,3,202307
2,2010-11-19,0,1,24363.72,50.81,2.771,0,0,0,0,0,211.5470304,8.163,3,202307
2,2010-11-19,0,2,65120.69,50.81,2.771,0,0,0,0,0,211.5470304,8.163,3,202307
2,2010-11-26,1,2,66864.2,62.98,2.735,0,0,0,0,0,211.4062867,8.163,3,202307
2,2010-11-26,1,1,24513.63,62.98,2.735,0,0,0,0,0,211.4062867,8.163,3,202307
2,2010-12-03,0,1,30662.62,49.33,2.708,0,0,0,0,0,211.265543,8.163,3,202307
2,2010-12-03,0,2,62758.12,49.33,2.708,0,0,0,0,0,211.265543,8.163,3,202307
2,2010-12-10,0,2,66513.13,45.5,2.843,0,0,0,0,0,211.1247993,8.163,3,202307
2,2010-12-10,0,1,44451.34,45.5,2.843,0,0,0,0,0,211.1247993,8.163,3,202307
2,2010-12-17,0,2,74559.82,47.55,2.869,0,0,0,0,0,211.0645458,8.163,3,202307
2,2010-12-17,0,1,64512.46,47.55,2.869,0,0,0,0,0,211.0645458,8.163,3,202307
2,2010-12-24,0,2,91738.44,49.97,2.886,0,0,0,0,0,211.0646599,8.163,3,202307
2,2010-12-24,0,1,82523.73,49.97,2.886,0,0,0,0,0,211.0646599,8.163,3,202307
2,2010-12-31,1,2,55375.52,47.3,2.943,0,0,0,0,0,211.064774,8.163,3,202307
2,2010-12-31,1,1,28482.71,47.3,2.943,0,0,0,0,0,211.064774,8.163,3,202307
2,2011-01-07,0,2,62974.44,44.69,2.976,0,0,0,0,0,211.0648881,8.028,3,202307
2,2011-01-07,0,1,19092.94,44.69,2.976,0,0,0,0,0,211.0648881,8.028,3,202307
2,2011-01-14,0,2,56606.3,33.02,2.983,0,0,0,0,0,211.1176713,8.028,3,202307
2,2011-01-14,0,1,22159.74,33.02,2.983,0,0,0,0,0,211.1176713,8.028,3,202307
2,2011-01-21,0,2,62126.32,41.4,3.016,0,0,0,0,0,211.4864691,8.028,3,202307
2,2011-01-21,0,1,23088.16,41.4,3.016,0,0,0,0,0,211.4864691,8.028,3,202307
2,2011-01-28,0,1,25461.57,42.83,3.01,0,0,0,0,0,211.8552668,8.028,3,202307
2,2011-01-28,0,2,59940.76,42.83,3.01,0,0,0,0,0,211.8552668,8.028,3,202307
2,2011-02-04,0,2,60069.23,38.25,2.989,0,0,0,0,0,212.2240646,8.028,3,202307
2,2011-02-04,0,1,29606.98,38.25,2.989,0,0,0,0,0,212.2240646,8.028,3,202307
2,2011-02-11,1,1,51382.63,33.19,3.022,0,0,0,0,0,212.5928624,8.028,3,202307
2,2011-02-11,1,2,70619.64,33.19,3.022,0,0,0,0,0,212.5928624,8.028,3,202307
2,2011-02-18,0,1,62706.27,57.83,3.045,0,0,0,0,0,212.9033115,8.028,3,202307
2,2011-02-18,0,2,69487.17,57.83,3.045,0,0,0,0,0,212.9033115,8.028,3,202307
2,2011-02-25,0,1,22631.87,60.8,3.065,0,0,0,0,0,213.190421,8.028,3,202307
2,2011-02-25,0,2,65829.84,60.8,3.065,0,0,0,0,0,213.190421,8.028,3,202307
2,2011-03-04,0,1,25562.33,57.77,3.288,0,0,0,0,0,213.4775305,8.028,3,202307
2,2011-03-04,0,2,70042.14,57.77,3.288,0,0,0,0,0,213.4775305,8.028,3,202307
2,2011-03-11,0,1,26025.39,52.7,3.459,0,0,0,0,0,213.7646401,8.028,3,202307
2,2011-03-11,0,2,67898.82,52.7,3.459,0,0,0,0,0,213.7646401,8.028,3,202307
2,2011-03-18,0,2,64567.4,62.32,3.488,0,0,0,0,0,214.0156238,8.028,3,202307
2,2011-03-18,0,1,25405.55,62.32,3.488,0,0,0,0,0,214.0156238,8.028,3,202307
2,2011-03-25,0,1,23880.58,69.42,3.473,0,0,0,0,0,214.2521573,8.028,3,202307
2,2011-03-25,0,2,60715.5,69.42,3.473,0,0,0,0,0,214.2521573,8.028,3,202307
2,2011-04-01,0,1,24591.68,55.43,3.524,0,0,0,0,0,214.4886908,7.931,3,202307
2,2011-04-01,0,2,65018.79,55.43,3.524,0,0,0,0,0,214.4886908,7.931,3,202307
2,2011-04-08,0,2,61878.07,67,3.622,0,0,0,0,0,214.7252242,7.931,3,202307
2,2011-04-08,0,1,28223.45,67,3.622,0,0,0,0,0,214.7252242,7.931,3,202307
2,2011-04-15,0,2,62959.75,69.48,3.743,0,0,0,0,0,214.9420631,7.931,3,202307
2,2011-04-15,0,1,34644.85,69.48,3.743,0,0,0,0,0,214.9420631,7.931,3,202307
2,2011-04-22,0,2,64738.13,69.39,3.807,0,0,0,0,0,215.1096657,7.931,3,202307
2,2011-04-22,0,1,72065.08,69.39,3.807,0,0,0,0,0,215.1096657,7.931,3,202307
2,2011-04-29,0,2,62751.61,69.21,3.81,0,0,0,0,0,215.2772683,7.931,3,202307
2,2011-04-29,0,1,57905.55,69.21,3.81,0,0,0,0,0,215.2772683,7.931,3,202307
2,2011-05-06,0,1,24658.53,61.48,3.906,0,0,0,0,0,215.4448709,7.931,3,202307
2,2011-05-06,0,2,63235.76,61.48,3.906,0,0,0,0,0,215.4448709,7.931,3,202307
2,2011-05-13,0,1,22484.33,74.61,3.899,0,0,0,0,0,215.6124735,7.931,3,202307
2,2011-05-13,0,2,62941.61,74.61,3.899,0,0,0,0,0,215.6124735,7.931,3,202307
2,2011-05-20,0,1,21590.53,67.14,3.907,0,0,0,0,0,215.3834778,7.931,3,202307
2,2011-05-20,0,2,61960.83,67.14,3.907,0,0,0,0,0,215.3834778,7.931,3,202307
2,2011-05-27,0,1,21334.34,76.42,3.786,0,0,0,0,0,215.1544822,7.931,3,202307
2,2011-05-27,0,2,64755.07,76.42,3.786,0,0,0,0,0,215.1544822,7.931,3,202307
2,2011-06-03,0,1,22174.12,83.07,3.699,0,0,0,0,0,214.9254865,7.931,3,202307
2,2011-06-03,0,2,65848.98,83.07,3.699,0,0,0,0,0,214.9254865,7.931,3,202307
2,2011-06-10,0,2,66831.49,83.4,3.648,0,0,0,0,0,214.6964908,7.931,3,202307
2,2011-06-10,0,1,21554.22,83.4,3.648,0,0,0,0,0,214.6964908,7.931,3,202307
2,2011-06-17,0,1,22431.56,86.53,3.637,0,0,0,0,0,214.6513538,7.931,3,202307
2,2011-06-17,0,2,66648.26,86.53,3.637,0,0,0,0,0,214.6513538,7.931,3,202307
2,2011-06-24,0,1,21426.72,85.17,3.594,0,0,0,0,0,214.7441108,7.931,3,202307
2,2011-06-24,0,2,61507.28,85.17,3.594,0,0,0,0,0,214.7441108,7.931,3,202307
2,2011-07-01,0,1,21706.59,85.69,3.524,0,0,0,0,0,214.8368678,7.852,3,202307
2,2011-07-01,0,2,64838.42,85.69,3.524,0,0,0,0,0,214.8368678,7.852,3,202307
2,2011-07-08,0,1,21037.47,87.7,3.48,0,0,0,0,0,214.9296249,7.852,3,202307
2,2011-07-08,0,2,64206.49,87.7,3.48,0,0,0,0,0,214.9296249,7.852,3,202307
2,2011-07-15,0,1,20810.61,89.83,3.575,0,0,0,0,0,215.0134426,7.852,3,202307
2,2011-07-15,0,2,63850.33,89.83,3.575,0,0,0,0,0,215.0134426,7.852,3,202307
2,2011-07-22,0,1,20456.83,89.34,3.651,0,0,0,0,0,215.0749122,7.852,3,202307
2,2011-07-22,0,2,64188.7,89.34,3.651,0,0,0,0,0,215.0749122,7.852,3,202307
2,2011-07-29,0,1,20783.05,90.07,3.682,0,0,0,0,0,215.1363819,7.852,3,202307
2,2011-07-29,0,2,62022.55,90.07,3.682,0,0,0,0,0,215.1363819,7.852,3,202307
2,2011-08-05,0,2,67755.05,93.34,3.684,0,0,0,0,0,215.1978515,7.852,3,202307
2,2011-08-05,0,1,20875.73,93.34,3.684,0,0,0,0,0,215.1978515,7.852,3,202307
2,2011-08-12,0,2,66849.04,91.58,3.638,0,0,0,0,0,215.2593211,7.852,3,202307
2,2011-08-12,0,1,20580.3,91.58,3.638,0,0,0,0,0,215.2593211,7.852,3,202307
2,2011-08-19,0,2,67360.35,89.86,3.554,0,0,0,0,0,215.3229307,7.852,3,202307
2,2011-08-19,0,1,21324.65,89.86,3.554,0,0,0,0,0,215.3229307,7.852,3,202307
2,2011-08-26,0,1,21642.33,90.45,3.523,0,0,0,0,0,215.386897,7.852,3,202307
2,2011-08-26,0,2,69418.62,90.45,3.523,0,0,0,0,0,215.386897,7.852,3,202307
2,2011-09-02,0,1,23645.73,89.64,3.533,0,0,0,0,0,215.4508632,7.852,3,202307
2,2011-09-02,0,2,66006.89,89.64,3.533,0,0,0,0,0,215.4508632,7.852,3,202307
2,2011-09-09,1,1,22549.64,77.97,3.546,0,0,0,0,0,215.5148295,7.852,3,202307
2,2011-09-09,1,2,60703.72,77.97,3.546,0,0,0,0,0,215.5148295,7.852,3,202307
2,2011-09-16,0,1,23973.86,78.85,3.526,0,0,0,0,0,215.6944378,7.852,3,202307
2,2011-09-16,0,2,59135.08,78.85,3.526,0,0,0,0,0,215.6944378,7.852,3,202307
2,2011-09-23,0,2,61107.02,75.58,3.467,0,0,0,0,0,216.0282356,7.852,3,202307
2,2011-09-23,0,1,24204.22,75.58,3.467,0,0,0,0,0,216.0282356,7.852,3,202307
2,2011-09-30,0,2,61698.6,78.14,3.355,0,0,0,0,0,216.3620333,7.852,3,202307
2,2011-09-30,0,1,24949.42,78.14,3.355,0,0,0,0,0,216.3620333,7.852,3,202307
2,2011-10-07,0,2,64978.04,69.92,3.285,0,0,0,0,0,216.6958311,7.441,3,202307
2,2011-10-07,0,1,28071.56,69.92,3.285,0,0,0,0,0,216.6958311,7.441,3,202307
2,2011-10-14,0,1,29264.62,71.67,3.274,0,0,0,0,0,217.0048261,7.441,3,202307
2,2011-10-14,0,2,62476.91,71.67,3.274,0,0,0,0,0,217.0048261,7.441,3,202307
2,2011-10-21,0,2,60669.07,64.53,3.353,0,0,0,0,0,217.1650042,7.441,3,202307
2,2011-10-21,0,1,33205.32,64.53,3.353,0,0,0,0,0,217.1650042,7.441,3,202307
2,2011-10-28,0,2,59276.11,65.87,3.372,0,0,0,0,0,217.3251824,7.441,3,202307
2,2011-10-28,0,1,43490.95,65.87,3.372,0,0,0,0,0,217.3251824,7.441,3,202307
2,2011-11-04,0,1,55729.13,55.53,3.332,0,0,0,0,0,217.4853605,7.441,3,202307
2,2011-11-04,0,2,65483.49,55.53,3.332,0,0,0,0,0,217.4853605,7.441,3,202307
2,2011-11-11,0,2,61463.38,59.33,3.297,10797.64,20445,443.32,4754.07,4787.16,217.6455387,7.441,3,202307
2,2011-11-11,0,1,23151.55,59.33,3.297,10797.64,20445,443.32,4754.07,4787.16,217.6455387,7.441,3,202307
2,2011-11-18,0,1,23923.11,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,3,202307
2,2011-11-18,0,2,61442.83,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,3,202307
2,2011-11-25,1,2,64808.41,56.36,3.236,919.71,62,77451.26,23,1589.43,218.1130269,7.441,3,202307
2,2011-11-25,1,1,25542.74,56.36,3.236,919.71,62,77451.26,23,1589.43,218.1130269,7.441,3,202307
2,2011-12-02,0,2,60333.21,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93,218.3590319,7.441,3,202307
2,2011-12-02,0,1,29959.08,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93,218.3590319,7.441,3,202307
2,2011-12-09,0,2,66160.47,41.76,3.158,11472.59,40,306.43,4160.55,8899.08,218.605037,7.441,3,202307
2,2011-12-09,0,1,43639.97,41.76,3.158,11472.59,40,306.43,4160.55,8899.08,218.605037,7.441,3,202307
2,2011-12-16,0,1,63109.72,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,3,202307
2,2011-12-16,0,2,73364.19,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,3,202307
2,2011-12-23,0,1,75779.45,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,3,202307
2,2011-12-23,0,2,93511.03,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,3,202307
2,2011-12-30,1,1,31246.27,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,3,202307
2,2011-12-30,1,2,57846.27,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,3,202307
2,2012-01-06,0,1,20481.45,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,3,202307
2,2012-01-06,0,2,64877.05,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,3,202307
2,2012-01-13,0,1,21569.9,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057,3,202307
2,2012-01-13,0,2,62505.79,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057,3,202307
2,2012-01-20,0,1,23397.02,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,3,202307
2,2012-01-20,0,2,61438.15,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,3,202307
2,2012-01-27,0,2,58151.34,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,3,202307
2,2012-01-27,0,1,22833.08,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,3,202307
2,2012-02-03,0,1,28813.06,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,3,202307
2,2012-02-03,0,2,71322.01,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,3,202307
2,2012-02-10,1,1,41247.02,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,3,202307
2,2012-02-10,1,2,69165.6,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,3,202307
2,2012-02-17,0,1,77394.09,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,3,202307
2,2012-02-17,0,2,70027.01,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,3,202307
2,2012-02-24,0,1,25613.67,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,3,202307
2,2012-02-24,0,2,66451.66,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,3,202307
2,2012-03-02,0,1,25556.15,58.79,3.63,23901.27,2144.7,9,9799.63,4929.53,220.4866886,7.057,3,202307
2,2012-03-02,0,2,70768.55,58.79,3.63,23901.27,2144.7,9,9799.63,4929.53,220.4866886,7.057,3,202307
2,2012-03-09,0,1,26173.93,57.11,3.669,11784.91,368.32,3,2498.17,7746,220.6974332,7.057,3,202307
2,2012-03-09,0,2,66870.9,57.11,3.669,11784.91,368.32,3,2498.17,7746,220.6974332,7.057,3,202307
2,2012-03-16,0,1,27320.08,63.68,3.734,5965.99,230.42,3,2650.77,2073.81,220.8498468,7.057,3,202307
2,2012-03-16,0,2,68851.41,63.68,3.734,5965.99,230.42,3,2650.77,2073.81,220.8498468,7.057,3,202307
2,2012-03-23,0,1,29868.82,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,3,202307
2,2012-03-23,0,2,63447.81,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,3,202307
2,2012-03-30,0,2,63778.8,66.83,3.845,14369.3,164.77,17,1017.31,3470.49,220.9991248,7.057,3,202307
